,text,label
40706,لكن لا يوجد الإرهاب في الجزائر!!! عكس ليبيا و دول الساحل لو كان فليم في سنوات90ممكن يكون للفليم مصداقية 🤔🤔🤔,1
40707,محسوب بلاد ختك هذي,0
40708,مانتبعش اغاني تاوعو بصح نحترمو لشخصو ماشاء الله انسان متربي و متواضع و يحب البلاد و ربي يرحم لي ماتو,2
40709,نعم احسنت كلام جميل ودقيق تحياتي لك,2
40710,Yaaa yemaa lahmii tchewaak tfakerte mon frere wech daaar f ma mere meskina drarii hadouuu mayehachmouch el yemaaate gua3 wech tesbar wetsoufrii alajalhoum après ydorouuu ala yemahoum !!! ya rebiii hannen lekloub had le genre de garçons jamais yerabhouu fh yathouml,0
40711,Vive nekkaz abat les dinausore,2
40712,يابابا شحال صوتها يشبه كيما نتاع ملاك تعيف المعريفة واش التدير,0
40713,Direction ainsi Na3ja,0
40714,دائمآ رائع,2
40715,الجزائر اليوم من السيء إلى الأسوأ والقادم مظلم للشعب يارب أرحم هذا الشعب وشني شني يقصف بن شيخ على المباشر,0
40716,اخي لو سمحت قللنا بشحال الليلة فلوتال تم,1
40717,Lol cha3b hmar bimtiaze lol 😂 . Hado lazihlhome Les generaux yehakmo fihome . L 3ando firasse yokrije mlalgerie,0
40718,الله يحفظك frèro très belle histoire,2
40719,صارة بزاف تهدر اخدت وقت كتر من الضيوف,0
40720,الرجل لما يقدم له العلم الجزائري معناه قدم لك الوطن يا وسخ,0
40721,نهار و نتوما تخربو في الدراري حتى يقولولكم كلمة كيما طاطا ليندا تاع اهلا احبائي,1
40722,صحة المواطن راه في الفقر يعوم يا وجه النار جهنم قال الله تعالى يعرف المجرمون بسيماهم... بزقة عيونهم ولفظ كلامهم... ولتعرفنهم في لحن القول. صدق الله العظيم,0
40723,"ALLO QATAR,ابعثولنا وليد رابح نتوما ما عندكمش ناتش حنا عندنا",1
40724,وفعلها المغرب للاسف,0
40725,الله يحفظك يا ابني تبارك الرحمن لديه ذكاء وطلاقة لغوية عاليه الله يحميك يا رب,2
40726,لعنة الله على الغشاشين,0
40727,إشهار تاع بابجي يعيي، كاميرا كاشي toop,1
40728,برك الله فيك طبقت نصائح تاع حل المواضيع وربحت وقت كبير ربي يجازيك زيد ديرلي فيديو برك على خط وبرك الله فيك,2
40729,خطيك البولتيك تلهى غير مع نعناعة,0
40730,أشلحلهم البنطلون وحنا معك,0
40731,سلام خويا انيس بوش تنصحني حابة نشري تيلفون من 2ملين الي 4ويكون لسراج مليح,1
40732,احبك يا جزائر ام البلدان,2
40733,Dima jiyche wa cha3b khawa khawa,2
40734,انت سراقة عادي كولي مليح في الدنيا في اخرة تخلصي انشاء الله,0
40735,ربي يشفيه ويخليه سند لزوجتو يارب,2
40736,تبارك الرحمان مشاء الله ربي يوفقك ان شاء الله وربي يهديني ويجعلني من حفظة الڨرآن ياااارب,2
40737,شحال نحبك يابختا,2
40738,بارك الله فيك شرح مفصل ماشاء الله  من فضلك كيفية ربط البايسيرا بالبايبال,2
40739,تعجبني طيموشة هااااااااااااايلة Bravo مينة لشطر,2
40740,بارك الله فيك استاذنا، ادعولي اخوتي بالنجاح و ربي ينجحنا جميعااا ✨💕,2
40741,تحية ليك ياسي سعيد ونيك الخونة والخبثاء ڨاع ويما كانو وعلى راسهم زيط زيط,2
40742,سليم تحبو ليك,2
40743,Bounaja7 chef had emission ?,1
40744,مشاء الله عليه اونصيان,2
40745,هدو عطاين كي والو يشكر فيك احرز روحك ياشعب والامتيلة كتيرة العرق و لبيا.,0
40746,Rak 9oltha belma9loub tu parle trop wlh,0
40747,ههههههه المروك ماقدرش على روحو جاب اسرائيل زعمة يخوفنا اخخخخخخخ مثل الجبان يحتمي بكلب 😁😁😁😁,1
40748,ههههه من نيتوا يأمر في ناس نعل طيز اموا تفوا بيه خدمة الرخص,0
40749,أبناء بلاد الغاز و البطرول,1
40750,بصح باينة ما راهيش مليحة من فيصل ربي يعوضها نشا الله,2
40751,هذا الفيديو يجب ان يدرس شكرت,2
40752,دعيوا معاه بالشفاااااء اعباد الله كبدتهم قاصحة,1
40753,اه شماتة ولاد في كندا وتتكلم على الاستعمار انت من مخلفات ونفايات بوتفليقة,0
40754,انتم داءما تتدخلون بعد ما يفضحونكم في مواقع التواصل الاجتماعي . لماذا لا تعملون لله و في سبيل الله و تخرجون الى الميدان سريا و بدون بروطوكل لتطلعوا على مشاكل المواطنين .في الحقيقة راكم ماجورين على وظاءفكم من طرف الدولة و بالزيادة و لكن اذا عملتم باخلاص فان الله لا يضيع عمل المحسنين.و يكون لكم اجرين,2
40755,فخر الثبات و المواقف فخر الأحرار كل الشلف معك,2
40756,دولة ولاد الحرام يسقط النظام 🤮🚮 أنتم وراء كل شيء فاشل و مخرب للوطن,0
40757,هاديك طفاة لي هدرة مع لخر تبان في عمرها 30 سنة,1
40758,ga3 les switchs 3andhom un seul numéros,1
40759,يا حناشي خرجوا بهدل بروحوا بوعريفة,0
40760,تحيا راجال 38ساعة,1
40761,بهلول مع خوه,0
40762,الله معك يا امي,2
40763,لبلاد ريحا للهاوية الحراك لازم يرجع بعون الله,1
40764,نفتخر بعقول الجزايريين العاقلين و نحبهم,2
40765,ربي كي يفضح,0
40766,ارفعوا قضية قضائية  لإرجاع حقوقكم,1
40767,ما شاء الله، نعم التربية، لي يزرع بذرة طيبة يحصد الخير، كذلك الذرية الصالحة.👩‍🏫👩‍🎓 نراك ان شاء الله بعد سنوات من النخبة واطارا ساميا صالحا لخدمة الوطن.🇩🇿,2
40768,🇩🇿جميل,2
40769,نتوما هوما المجرمين فاقولكم بركاونا متمهبييييل,0
40770,اااه يا الدنيا,1
40771,راك تخرف يا وليدي,0
40772,سهيلة عندك الشمة,0
40773,سراق الكوفيرطات ثاني يقتلوه!! ههخخخ,0
40774,لتصحيح فقط موقع هوسكورد اعطاه 10.10🙂,1
40775,الله يرحمك ياطاطا انيسة كنت نحبك وموت عليك وضحكيني بالدموع ربي يغفرلك نشالله,2
40776,حطمه لحمار رابح سعدان عندما ارغمه على اللعب في كأس افريقيا 2010,0
40777,الله يرحمهم جميعا امين يارب الله يجعل مثواه جنة امين تحيتي من المغرب إلى اخوانا في ج الجزاءر,2
40778,الله اكبر تحيا الجزائر شعب وعسكر في اتحاد قوة ربي يستركم و يحفظهم يارب العالمين,2
40779,ربي يجعلها في ميزان حسناتك ربي يوفقنا كامل ادعيولي كامل هاذ العام الرابع نتاعي ادعيولي نديه هاذ العام 💔🙏🙏,2
40780,تحيا تبون و تبون بريئ مما تروجون له و إنشاء الله يرجع سالما غانما,2
40781,الاغبياء يريدون الهجرة الى الشمال والاذكياء يتقاتلون من اجل الصحاري!,1
40782,عجبتني تاع لحمير داخلين فالحساب,0
40783,مشكلة متتقبلش نصاٸح المرا لفاتت جابوها في حصة قاتلك لراهم يمدو في رايهم قاع مراهقين منديرش عليهم تحوس بسيف تعرف تمثل انا مشاعر عجبني هايل بصح تمثيلها خسر قاع الحالة كن جابو وحدوخرا يخرج مسلسل توب يا سبحان الله الجمهور راه عندو ذوق و رانا نتفرجو كلش و نعرفو شكون لاتقن دور و شكون لي 0 باردة بزاف قاتلك دور داير هكاك تحس يهدرو فيها بسيف و المشاعر لهو اسم مسلسل مكانش,1
