Unnamed: 0,text,label
44860,سلم رحم الل وبر منى الل ان وحد امه غرب عجل ام اجي لان ويك جيش قصد ورق نقد وحد توحد فتح حدد غلق سدد يجب سلم غرب ان طلب بهذ طلب لحل وحد بقئ طقه سلم غلم ان شاء الل,1
44861,دور صلح حلق 5 makach,1
44862,ههه عحبو رخس يدو فضل الاوروبي مرب ذقت واع رجل تشف عري جاي علم ثلث طمع تمد سير كنو عدي كلش رخس شره عقب ربي ويستعيبو علي بنت بلد زوحو سور ترك سلم شرك جور تعب جزر طلب سكن دار الل يهد عمرو خدى وحد وعل كلم الا الل قرو خدمو لخر كمل يدو كبر كانت مسكناتو عند راح بلا وثق وكي قتو خلع تزج حشمو يخي عرا شتق,0
44863,رجل وقف شرع رنس امر صهو حجة فرص تعض فسخ شرع كله وقف بعض دخلو سجن ولل فرص خير وقف شرع رنس امر صهو,1
44864,نتو ثور ضاد نعل الل علیکم شعب فیق یکم,0
44865,قرى فبب زور مانجحتليش خو,1
44866,تحا كورو هنت مل حشر هدو,0
44867,top jeune homme,2
44868,قوة عجب ربي حفض نصر هد رزق,2
44869,وهب رئع وفق,2
44870,جزر يجب حلف ركي بكس انر الك فهو يرى نفس جزر عرب,1
44871,شكر وزر جره كمل رزق,2
44872,هدي ولل شبه,0
44873,حريم رتش حقر وكل ربي ولد أعراض,0
44874,ربي رحم رحم وسع وأس فسح جنت ونا لله ونا اليه رجع بقء لله,1
44875,سلم امر رني بغي كشف نقط باك,1
44876,jaime la chanson ta7ya riyadh anglais is the best riyadh,2
44877,ربي رحم خسر قتلو ضرن قلب ستى ضعف حور,0
44878,موك صيب جزر ولد بلد,2
44879,برك الل جهد سبل نشر علم عرف تحة اهل مصر,2
44880,صحف يعف صرح,0
44881,ربن يبر جعل ذكر سلم سلم,2
44882,ربي رحم شلل طلب قصص,2
44883,شرق نيز,1
44884,ولل كنغ يبن بلي حنن بزف بزف,1
44885,elmarokkbir3likrohtnik,0
44886,جربو حال تاع وذا شفو عمه جمع رضى علم ربي يشف جمع رضى,1
44887,vpn,1
44888,رحب يكم عالسلامة عند جيجل بلد كتم حرر 18,2
44889,kouno thachmou chuia kaydhar dakhat likom lhalloufa iwa lah yastar hadchi kollou sababou 9allat ta3lim nti makat3arfi hta thadri ladarija lfossha odgouli marroc khadlina tarikhna ach mantarikh 3andkoum dial 60 3am kouno thachmou marroc bzaaaaaaaaf 3likom oghadi yab9a dima bzaaaaaaaaf 3likom lakdoub houa rassmalkom hit l3alam kolou 3araf lha9é9a,0
44890,صوف قبر شيخ حمد ابن عبد وهب اتق الل,0
44891,صحف شعر جيبول نقط ضعف حيت بكو ديرو بوز قولول حول بكن تعيواااا,0
44892,حمد لله,2
44893,ندر قلبو كبر الل يبر درت ليك اقل عليها ولو وزد مدل نسل,1
44894,ماأعجب سؤل حدث عرب رغم تقن لعد لغت,2
44895,زوف فسد حرك سلط حور دستور زفي,0
44896,نمع صلح وطن وخت صلح يغر نتج اعط صوت ولل دكتور,2
44897,tob chaf,2
44898,كلم الخ رفع صحح تعا جبه رهب دعش خئن قان صلح فخ بوتفليقة قاذ بقى جند دعش يرض اهل امر قطر شعب جزر دوم ضحيةالاخ بن سدر اليوم خلط نصح بشي تيز,0
44899,الل كبر ولل حمد سبح الل حمدلل وسر ولد قلب شي خدم نفع هاد الش مخدامش فيق نعس,1
44900,عقب عقب بلد ازم بغل مايحاذرو ولو خسر درا اعز ازم عقب عقب عقب عقب عقب غلط خلص حجة مشي كشفو بش عقب مشي سؤل هذي جزر عضم مشي يجو ليم زوش هدلو بين شبع هدل خوت لزم هدرو شكل معو بلي عاقبو سؤل ولي مايديروش خدم ديرو راناىقعد قعد ندينونسيو قعدو ضغطو خلسو كونو عبر اخر ديرول غلطو خلصو الا عسن نعس هنو ردء هذي عقب عقب عقب عار عار عار عار عار هدل كرث كرث لعب صرف دول ملايير يجو وبش هزو متل دول خصر درا يلل عدل رفد حسب دير ماتشوفش ورك,0
44901,فضل اخي كرم شرح طرق سءل محن,1
44902,الل برك زيدو درن يدو رعب,2
44903,احب فيديوهاتك جمل شكر جزل,2
44904,سبح الل دائ راة تقي حرك حيا الل,2
44905,الل رحم وسع رجل دين تغر نهم الل رحم وسع جعل توه جنة نبي صدق صلح شهداء,2
44906,مكن اجد كتب اخر عرب,1
44907,3omri ma chaft wahad samat kima hada akssass,0
44908,الل مثل رسل اخة حبة سلم,2
44909,نشأ الل رجع حضن يما يرب,2
44910,غیر عنو طنبول لیس ام جزیر,1
44911,ولل فضل وقر جزر ربي وفق خبب كوس,2
44912,ربي يشف يعف يشف جمع رضى سلم علم أسر,2
44913,خبي هبل ههه,0
44914,lah ybarekk,2
44915,ههه هرب هرب لخر,1
44916,ههه نيت يله جرو شوفو شعب سلم طاح قلة تقل جرو يقوش بحو بحل كلب ضلة,0
44917,فضل ساذ الل يبر,2
44918,بصح عله هدر منشفوكش خيف جيح,0
44919,مرحبابيك خوا غرد عيطل,2
44920,يصل قدي ههه 23 ونا 23 28جانف ونا 28جانف,1
44921,ربي حرق دنا لخر ربي,0
44922,rabi yahdina inchalah,2
44923,حبت وصل كوتش بلييييييز,1
44924,روع لشف علق دخل عند قنة شتر,2
44925,تجر كوك عهد مثل خلف حفتر كلب حرس امر,1
44926,طبب زوك,0
44927,تحا يزر,0
44928,خدم نفع جمع دول شخص جمع حكم تعا بكر ميد صنع صنع,1
44929,ونت خلص نين يحر,0
44930,عاش غرب موت خون رزق,0
44931,اول مره اشف شي شاء الل برك الل خرج ناج مونتاج روع شاء الل برك الل الل وفق سعد,2
44932,غزي هدي تشب لرم تكش سبح الل زين هدر صوت سبح الل,2
44933,رجع سيك كرس تحر سيد تبوناعمل لاخرتكوابتعد قصر مراديةبيت سوس خناسوشر خلق,0
44934,رنمج وحد لذي سحق شهد عبر كفة قنو جزر,2
44935,لان دين سيحريرونه هرب لند لان قوت سنت سعد,0
44936,الل خلص كفر بلل كبر صهو,0
44937,ارى حيت حلل غبى حلل عته يقل غدا ذاقال ترك انه شعب صحراء تلو لسن عرض لحق,0
44938,ولل بكت,2
44939,اخه نلي فتح سمر ونا نشف غرا جيبول جدد عرف طيب,1
44940,وصل امر صدق,2
44941,akasas hamar kibir,0
44942,ربي وفق شاهيتو انك هوت غمر ضحك بزف سيل ههه,2
44943,قوة برافوووو,2
44944,برك الل سيد رئس تبن جزر لسط ظلم ظلم,2
44945,مول جزر جهد ديبلوماسيت عكس غرب صرف كثر جهد مول صنع غرب عدا اعن جزر عند افق وبألاعيب جرم همتمو رهب عمل خزن صهو ثرثر فرغ حمقى عجز عمل الب سبع جيل 5g حمد لله نعم عقل حول قوة بلل,0
44946,ربي رحمو صبر هلو ينس طير جنة,2
44947,ربي حفظ واك صيب,2
44948,biقالو ناس كريib ــ عين حوت يطل صنر ــ ولي عين لحم صحب جزر ــ رجل رجل لبس شكر ــ رخس رخس لوك يسق طير ــ اذا عين شرب شرب عنصر ــ وذا عين تقص قص فصل ــ ولع خلط خلط رجل فحل ولد اصل فتك زين وتو نظف ولي فتك فهم فوت ظرف قلب اذا مهمومالوجه يعط خبرو biوالد وجه اخر عايلib,1
44949,rabi maak nchalah,2
44950,اتفووووو اعل قنة لحس الل ربح وجو خرا بعر رخس,0
44951,لمذ راة ليئ عكس نمط ربت غلب ليء قال نصل سؤل ربي ولد وتر طلق حرة صرف مثل حلو ان حول بعض صلح حتج عتد ساذ ونح نرد غير جذر بد ان نبد نفس بسر اول نكن جمع تخلق صلح,0
44952,مواليد 1971 قرت وقت ريش حرم اذة لكل ستذ,2
44953,li fih lkhir ydiro rabi,2
44954,poco x3 m31 سونج وين فضل,1
44955,سبح خلق حصن زين خلق بغل خدم,2
44956,لهم غفر رحم وعف وسع دخل كرم نزل أرحم رحم أزرق اهل صبر سلو,2
44957,thaaank yuuu yr the best wllhhhh,2
44958,ربي يعن انت ارع قدة ربي فحل بيب خير,2
44959,جاب الل بدل اسم عنى جاب الل اسم الل اسم عئل نكة,1
44960,اخي حبة فهم حجة قول رتبل يكون شرج طلع لخف عنا عدا جدد,1
44961,لحش حيا معندكش ولد يهد,0
44962,ربي يشف يعف يكون عون سند خدم جزر لهم حفظ بلد طيب,2
44963,ربي حفض هده دعت خير نجا تك نهم حسب الل نعم وكل,2
44964,ذيع هبل شاء الل,2
44965,شجعو وهب ربي نصر,2
44966,جزاءير اقى دول فرق شعب كبر رنس,0
44967,نفس ارو وتف,0
44968,شكر piwi ربي حفظ ولي طيحل وكل ربي الل خير نقم,0
44969,تقل يلم حرب كوبو,1
44970,يسج قلو تتل بسك شبة تكل بطل لبس بطل,1
44971,ربي يحط بنت حلل خوت اشي بنت بنت حرم ومش بنت بنت رجل ورب عطا عقل يزو ولى وبين ثني بقى خين خين ورب يهد,1
44972,برك الل خوا الل رحم كرش الل جبت,2
44973,الل فرج عمل وقت جدد قنة قمة,2
44974,ماعنديش لبن يغر مكن عوضو حلب ستغ,1
44975,قبيل امازيغية جرحر ولي تيز وزو فخر حمد لله ربي خلق امازيغية قبيل,2
44976,ووو كبر حقد جزر عظمى تحا بلد,0
44977,روطار,0
44978,بلد لهف حطي ملف 100 صنع جزائرى شاف,0
44979,ترا شكل علم امر الل قبل قام رفع امر اهم مره سعد وهي ريض نفس نصب ملك سلم قبل ان صبح ملك,1
44980,لبس زرق قلي نتا بلك قرت حظر خرجو,0
44981,علم جنيرل سجد درس كله شغل هجم غرب,1
44982,بين لصق يدو ولل علم مي زور لحج راح لحج تعو بطل حقق رجل عمل كلو جيف رمل,0
44983,ضرر حشر غرب شي طيزاىر عقد صلت تنس دكر الل دكر غرب يلي هتم صئب عوض نبح تحت زبن لأن ماسامعينش,0
44984,روح علم هدر,0
44985,الل كبر الل كبر سمر قئد شاء الل ربي نصر نصر ع عدء طمع لهم سدد رمي وثب قدم,2
44986,slm seyetha w majatnich mliha,0
44987,حبو شوفو لدم زيدو,0
44988,الل ربحکم کنت حبس طار حتی يرح مرض لوک وحد يدر کمم يول ضحک شعب يطر کرث نتو يرس کبر کلب خوباث,0
44989,خرج نسء بيت رأة عور يجز جود كذب,0
44990,حصن عند بلص ميركبوهش وسط بلد جايبينهال حجة كبر علب قعد تلي كلش الل سهل شهر ينو يفد حجة هذا للا متشوفوهش عرى دام مواضيع افه نتو لول صحف عار,0
44991,فضل قلب لوز لغس,1
44992,rouh adi lakhber 3,0
44993,وكم هدر ععععع,0
44994,علم نفق شيت لحس رونجاس فخم شعب سجل نسى وقف جمع قنو جمع صحف حسب بعد وجه رخس,0
44995,عدن كلم ولد غرسو خلق حمد ولد ظهر ثمر تعب ربي نجح فرق وطن درب جمل جمل ٱخلاق,2
44996,شكن حبة حيز تزج هدي,1
44997,ربي حفظ بلد غلي,2
44998,vive chabe khalid,2
44999,ربي يخل ام ولد,2
45000,صبح نور ورد يسم ختي brماشاء الل يعط صحة,2
45001,الل يبر يعط صحة علم,2
45002,سكر سكر سكر فرن فرن فرن زيت زيت زيتقتل قول ديرول صحي ناس رهي رجع كون رهم ببو قول سمن مرض,1
45003,زيد عمل فضل ساذ عرو قمة يجب خرج نمء ان سهي دمت حيا رزق شكر بهج اوق سعد دخل قلب بيوتناbr,2
45004,اهم رحم رحم حي ويا قيم,2
45005,حرك تفك يوم نشر رية رية وطن رسم وحر اليوم وره وضى عنف بنء وطن وحد لأن بعد كثر غير يجب لبد فكر بجد كيف حل شكل طرق ذكة لبد حل شكل ضل وضع الحالي عنف سلم سلب لبد ذكء وفط حكم اوت حكم اوت شيء عضم,1
45006,شكل عدد عدد جدا ضعف مثل ركز عمد عليها استرتيجي حرب يجب قنء طئر أعداد تقل 50 طئر,1
45007,شحل رقم صحة عند حلة جوز,1
45008,vive la algérie vive la anp llah yarhem chouhada,2
